Episode,Total Reward,Epsilon,Avg Reward (Last 100),Total Frames,Frame Rate,Loss,Model Updates,Running Reward,Training Time
1475,1.0,0.795070000001691,2.34,289085.0,48872.25256512641,0.011260178,200000,2.34,5.915115118026733
1476,6.0,0.794728857144551,2.38,289483.0,19894.591065301556,0.004872354,200000,2.38,14.5508394241333
1477,1.0,0.7945917142874093,2.39,289643.0,51792.13385379097,0.0056460835,200000,2.39,5.592412948608398
1478,2.0,0.794413428573125,2.38,289851.0,38181.38379180479,0.0052354136,200000,2.38,7.591422080993652
1479,1.0,0.7942831428588404,2.36,290003.0,55839.44525420782,0.0041401,200000,2.36,5.193515062332153
1480,2.0,0.7941082857159847,2.37,290207.0,40496.894767314,0.0074622477,200000,2.37,7.166154384613037
1481,2.0,0.7939154285731291,2.38,290432.0,36889.06575935125,0.019330015,200000,2.38,7.873118877410889
1482,0.0,0.7938100000017014,2.37,290555.0,68861.18960259751,0.007158202,200000,2.37,4.219430446624756
1483,2.0,0.7936394285731314,2.39,290754.0,41421.70497433813,0.006276359,200000,2.39,7.0193634033203125
1484,2.0,0.79346628571599,2.4,290956.0,40886.117368578714,0.004162427,200000,2.4,7.116254091262817
1485,2.0,0.7932931428588486,2.41,291158.0,35079.09694032402,0.0064880373,200000,2.41,8.300042629241943
1486,2.0,0.7930994285731359,2.39,291384.0,35536.31811104918,0.010310592,200000,2.39,8.19961142539978
1487,1.0,0.7929648571445655,2.39,291541.0,48716.261478431305,0.010170904,200000,2.39,5.984469890594482
1488,3.0,0.7927600000017101,2.4,291780.0,34933.38530140561,0.0029375511,200000,2.4,8.352468490600586
1489,3.0,0.7925474285731404,2.42,292028.0,33843.65719550401,0.003202673,200000,2.42,8.62873649597168
1490,0.0,0.7924342857159985,2.41,292160.0,63017.47675403347,0.031212589,200000,2.41,4.636174201965332
1491,1.0,0.7922825714302855,2.4,292337.0,44500.347501061835,0.003917992,200000,2.4,6.569319486618042
1492,3.0,0.79208371428743,2.41,292569.0,35580.07973764431,0.0075049633,200000,2.41,8.22283148765564
1493,3.0,0.7918540000017176,2.39,292837.0,31042.508080433134,0.006792681,200000,2.39,9.433419466018677
1494,0.0,0.7917451428588613,2.36,292964.0,64084.97640092979,0.00243481,200000,2.36,4.571492671966553
1495,2.0,0.7915685714302914,2.34,293170.0,40600.1938173696,0.03995097,200000,2.34,7.2209014892578125
1496,0.0,0.7914571428588637,2.31,293300.0,60426.786322758555,0.004288112,200000,2.31,4.853807687759399
1497,3.0,0.7912548571445797,2.31,293536.0,34668.27261526297,0.021655366,200000,2.31,8.466992378234863
1498,2.0,0.7910662857160098,2.29,293756.0,37989.04038511286,0.004395284,200000,2.29,7.732651233673096
1499,1.0,0.7909282857160109,2.25,293917.0,52790.399608089996,0.0052084737,200000,2.25,5.567622184753418
1500,2.0,0.7907525714302981,2.26,294122.0,41162.086663140726,0.005916071,200000,2.26,7.145458936691284
1501,4.0,0.7905117142874429,2.25,294403.0,30908.096800086427,0.005019388,200000,2.25,9.52510929107666
1502,1.0,0.7903780000017298,2.21,294559.0,49236.95774509581,0.0059231194,200000,2.21,5.98247766494751
1503,4.0,0.7901551428588744,2.2,294819.0,32962.263959182215,0.027379282,200000,2.2,8.94413685798645
1504,3.0,0.7899605714303046,2.19,295046.0,37080.208541880536,0.005616404,200000,2.19,7.956967115402222
1505,4.0,0.7896922857160211,2.22,295359.0,26355.08051156484,0.0072856965,200000,2.22,11.206909418106079
1506,3.0,0.7895054285731655,2.25,295577.0,38753.5854483504,0.0061803972,200000,2.25,7.627087831497192
1507,4.0,0.7892542857160247,2.28,295870.0,28018.537235192467,0.0030811294,200000,2.28,10.559794664382935
1508,0.0,0.7891437142874542,2.26,295999.0,67055.77558188722,0.017656766,200000,2.26,4.414220809936523
1509,2.0,0.7889645714303128,2.25,296208.0,38518.990582803606,0.0032724144,200000,2.25,7.689921140670776
1510,1.0,0.7888291428588854,2.23,296366.0,50147.16377812124,0.004873634,200000,2.23,5.90992546081543
1511,0.0,0.7887142857160292,2.18,296500.0,56684.78545848629,0.0014532839,200000,2.18,5.230680465698242
1512,3.0,0.7885085714303166,2.17,296740.0,35408.861646955134,0.02154826,200000,2.17,8.380388021469116
1513,2.0,0.7883371428588895,2.16,296940.0,42240.779598963505,0.0039083837,200000,2.16,7.029699802398682
1514,2.0,0.788145142858891,2.16,297164.0,37828.62976461925,0.010749908,200000,2.16,7.855531692504883
1515,4.0,0.787911142858893,2.14,297437.0,31081.062535324734,0.0038769057,200000,2.14,9.56971788406372
1516,3.0,0.7876891428588948,2.16,297696.0,31591.00822188088,0.009249218,200000,2.16,9.423440933227539
1517,0.0,0.7875734285731815,2.14,297831.0,64049.390398419244,0.0039544376,200000,2.14,4.6500208377838135
1518,2.0,0.7874020000017543,2.12,298031.0,42265.43357012516,0.0021641024,200000,2.12,7.051412343978882
1519,4.0,0.7871482857160421,2.15,298327.0,28509.65363046264,0.0032067169,200000,2.15,10.464069604873657
1520,1.0,0.7870111428589004,2.12,298487.0,50371.0569262912,0.011950167,200000,2.12,5.925764083862305
1521,2.0,0.7868354285731876,2.09,298692.0,41447.905353057446,0.00594252,200000,2.09,7.206443786621094
1522,1.0,0.7866965714303316,2.07,298854.0,50382.110019005166,0.0021924716,200000,2.07,5.931748390197754
1523,4.0,0.786466000001762,2.08,299123.0,31206.579814926423,0.0044559455,200000,2.08,9.585254192352295
1524,5.0,0.7862088571446213,2.13,299423.0,27421.977918674835,0.003559038,200000,2.13,10.919088363647461
1525,4.0,0.7859534285731948,2.14,299721.0,25291.07414180626,0.04906609,200000,2.14,11.850860834121704
1526,3.0,0.7857408571446252,2.12,299969.0,33561.57106012356,0.022586118,200000,2.12,8.937871217727661
1527,2.0,0.7855677142874837,2.13,300171.0,43054.906264693156,0.00793676,200000,2.13,6.971818685531616
1528,4.0,0.7853465714303427,2.15,300429.0,32695.443242220794,0.004823827,200000,2.15,9.188711643218994
1529,2.0,0.785184571430344,2.13,300618.0,42654.79609701918,0.0076804934,200000,2.13,7.047695159912109
1530,3.0,0.7849711428589172,2.15,300867.0,34112.82161099222,0.008246885,200000,2.15,8.819762945175171
1531,2.0,0.7847997142874901,2.13,301067.0,42774.216651595816,0.0066879652,200000,2.13,7.03851580619812
1532,2.0,0.784603428573206,2.14,301296.0,36539.886870279435,0.005615301,200000,2.14,8.245674133300781
1533,5.0,0.7843171428589226,2.17,301630.0,24271.13367021842,0.010450047,200000,2.17,12.427520036697388
1534,5.0,0.7840214285732108,2.2,301975.0,24583.10234833439,0.00677449,200000,2.2,12.283844232559204
1535,4.0,0.7837797142874985,2.2,302257.0,29756.192803366434,0.004105731,200000,2.2,10.157784700393677
1536,2.0,0.7836211428589284,2.14,302442.0,45108.57170134417,0.0138322795,200000,2.14,6.704756736755371
1537,7.0,0.7832860000017883,2.2,302833.0,21585.52564533257,0.0038864673,200000,2.2,14.029447555541992
1538,3.0,0.7830871428589328,2.21,303065.0,35982.87225497028,0.008720142,200000,2.21,8.422479391098022
1539,1.0,0.7829525714303625,2.21,303222.0,54127.5305191957,0.0052236943,200000,2.21,5.601992130279541
1540,4.0,0.7827040000017931,2.22,303512.0,27813.528153662483,0.005142563,200000,2.22,10.912387609481812
1541,2.0,0.7825471428589372,2.22,303695.0,46409.64534866499,0.007168578,200000,2.22,6.543790578842163
1542,0.0,0.782438285716081,2.21,303822.0,63528.491857943496,0.0060779783,200000,2.21,4.782452583312988
1543,1.0,0.7822891428589394,2.2,303996.0,43404.75431262385,0.0066059404,200000,2.2,7.003748893737793
1544,3.0,0.782066285716084,2.21,304256.0,30676.217650057242,0.0051012347,200000,2.21,9.918302297592163
1545,2.0,0.7818708571446571,2.21,304484.0,35446.667803426106,0.01619809,200000,2.21,8.589918851852417
1546,2.0,0.7817140000018012,2.23,304667.0,45397.14290472706,0.0036936759,200000,2.23,6.711149215698242
1547,3.0,0.7814714285732318,2.23,304950.0,28337.76840836209,0.00828144,200000,2.23,10.761256694793701
1548,2.0,0.7812777142875191,2.24,305176.0,36950.88761464871,0.006152435,200000,2.24,8.258962631225586
1549,3.0,0.7810660000018066,2.23,305423.0,34778.73625239698,0.007103158,200000,2.23,8.781888961791992
1550,4.0,0.78082857143038,2.23,305700.0,29712.496042616967,0.006574489,200000,2.23,10.288600444793701
1551,0.0,0.7807188571446666,2.22,305828.0,62287.84946289086,0.0029546143,200000,2.22,4.909914255142212
1552,6.0,0.780374285716098,2.28,306230.0,20646.225479525558,0.0041473964,200000,2.28,14.832251071929932
1553,6.0,0.7800357142875294,2.32,306625.0,21193.393140318236,0.008266334,200000,2.32,14.467952251434326
1554,4.0,0.7798231428589597,2.36,306873.0,33719.49515518838,0.007901661,200000,2.36,9.100759029388428
1555,5.0,0.7795462857161048,2.39,307196.0,26064.4558383654,0.0072712647,200000,2.39,11.786012411117554
1556,1.0,0.7793997142875346,2.36,307367.0,50213.883311311045,0.0025957897,200000,2.36,6.121155738830566
1557,2.0,0.7792222857161075,2.36,307574.0,40053.76579955048,0.007195795,200000,2.36,7.679028272628784
1558,3.0,0.7790260000018234,2.36,307803.0,37322.26489246622,0.008008953,200000,2.36,8.24716830253601
1559,5.0,0.7787465714303972,2.4,308129.0,25026.431045595647,0.0026446278,200000,2.4,12.312143087387085
1560,2.0,0.7785871428589699,2.39,308315.0,45181.47219210319,0.0023194859,200000,2.39,6.823925495147705
1561,3.0,0.7783891428589715,2.39,308546.0,35241.816756162145,0.0061963378,200000,2.39,8.755110502243042
1562,4.0,0.7781500000018307,2.41,308825.0,30274.711016083176,0.009696212,200000,2.41,10.20075798034668
1563,2.0,0.7779734285732607,2.4,309031.0,39720.460989401945,0.0063769394,200000,2.4,7.780146360397339
1564,0.0,0.7778654285732616,2.37,309157.0,67229.85455676849,0.0041670934,200000,2.37,4.598507642745972
1565,4.0,0.7776237142875493,2.39,309439.0,29075.215896646565,0.0103013655,200000,2.39,10.642706871032715
1566,2.0,0.7774445714304079,2.41,309648.0,40331.50934027086,0.0032663075,200000,2.41,7.677570343017578
1567,5.0,0.7771874285732672,2.43,309948.0,28476.98863771304,0.00543158,200000,2.43,10.884156465530396
1568,0.0,0.7770802857161252,2.42,310073.0,64182.07066746982,0.010844609,200000,2.42,4.831146717071533
1569,2.0,0.776883142858984,2.44,310303.0,37083.0534648058,0.016142655,200000,2.44,8.36778450012207
1570,1.0,0.7767494285732708,2.42,310459.0,51856.54879717094,0.007434662,200000,2.42,5.986881256103516
1571,3.0,0.776561714287558,2.43,310678.0,37229.26765618786,0.0065582357,200000,2.43,8.344993591308594
1572,2.0,0.7763851428589881,2.45,310884.0,40277.26585561613,0.009785481,200000,2.45,7.718597412109375
1573,1.0,0.7762368571447036,2.45,311057.0,48223.76810027422,0.0041632736,200000,2.45,6.450284004211426
1574,3.0,0.7760380000018481,2.47,311289.0,36913.024527058136,0.005953487,200000,2.47,8.433039665222168
1575,0.0,0.7759291428589918,2.46,311416.0,66118.46453536658,0.013419115,200000,2.46,4.709970235824585
1576,2.0,0.7757508571447076,2.42,311624.0,40574.17460433106,0.01869714,200000,2.42,7.680353403091431
1577,4.0,0.7755331428589951,2.45,311878.0,33136.95721151169,0.02460252,200000,2.45,9.411787509918213
1578,4.0,0.7752940000018542,2.47,312157.0,29321.541284883624,0.012463371,200000,2.47,10.645995616912842
1579,1.0,0.7751457142875697,2.47,312330.0,50120.28683649319,0.007252418,200000,2.47,6.2316083908081055
1580,4.0,0.7748877142875719,2.49,312631.0,28166.29101051012,0.010160614,200000,2.49,11.099473476409912
1581,3.0,0.7746888571447164,2.5,312863.0,36098.886405311714,0.008519586,200000,2.5,8.666832447052002
1582,5.0,0.7744257142875757,2.55,313170.0,27190.88122389316,0.0020342567,200000,2.55,11.51746416091919
1583,4.0,0.7741840000018634,2.57,313452.0,28379.460868699523,0.004308868,200000,2.57,11.045030117034912
1584,6.0,0.7738831428590087,2.61,313803.0,24217.112188019935,0.00533544,200000,2.61,12.957903385162354
1585,3.0,0.7736817142875818,2.62,314038.0,36640.453351138785,0.02443037,200000,2.62,8.570800065994263
1586,2.0,0.7735085714304404,2.62,314240.0,40723.412416929474,0.0054229544,200000,2.62,7.716445684432983
1587,9.0,0.7731828571447288,2.7,314620.0,19548.27978514448,0.0044856807,200000,2.7,16.094510793685913
1588,1.0,0.7730345714304443,2.68,314793.0,49048.09136066377,0.0061351727,200000,2.68,6.418047904968262
1589,1.0,0.772900000001874,2.66,314950.0,53657.72939062794,0.02045979,200000,2.66,5.869611024856567
1590,1.0,0.7727680000018751,2.67,315104.0,53704.16178255097,0.005429726,200000,2.67,5.867403745651245
1591,1.0,0.7726265714304477,2.67,315269.0,47444.9892063364,0.014969362,200000,2.67,6.644937753677368
1592,1.0,0.7724902857161631,2.65,315428.0,51830.664132202495,0.0067916857,200000,2.65,6.08574104309082
1593,2.0,0.772312857144736,2.64,315635.0,42120.4333004736,0.005351322,200000,2.64,7.493631362915039
1594,3.0,0.7721088571447376,2.67,315873.0,35481.48650204055,0.012549327,200000,2.67,8.90247368812561
1595,7.0,0.7717677142875976,2.72,316271.0,20852.970902288496,0.0061189784,200000,2.72,15.166711807250977
1596,6.0,0.771454857144743,2.78,316636.0,22683.89874245709,0.010421352,200000,2.78,13.95862340927124
1597,2.0,0.7712988571447443,2.77,316818.0,45452.57416645146,0.009225318,200000,2.77,6.9702982902526855
1598,6.0,0.7709962857161754,2.81,317171.0,23080.55841008106,0.0288762,200000,2.81,13.741911888122559
1599,4.0,0.7707545714304631,2.84,317453.0,29218.69575425874,0.007762474,200000,2.84,10.864721775054932
1600,1.0,0.7706191428590357,2.83,317611.0,52357.37158880068,0.009071195,200000,2.83,6.066213607788086
1601,0.0,0.7705085714304651,2.79,317740.0,66891.25164712469,0.007048252,200000,2.79,4.750097990036011
1602,3.0,0.7702908571447526,2.81,317994.0,32833.68474172147,0.0050574383,200000,2.81,9.684992790222168
1603,1.0,0.770141714287611,2.78,318168.0,46394.48761445233,0.009215334,200000,2.78,6.85788369178772
1604,3.0,0.7699514285733269,2.78,318390.0,37413.15728795604,0.0031738854,200000,2.78,8.51010775566101
1605,3.0,0.7697217142876145,2.77,318658.0,31709.370881685896,0.009667084,200000,2.77,10.04933214187622
1606,3.0,0.769498000001902,2.77,318919.0,32332.112121123933,0.008552133,200000,2.77,9.863846778869629
1607,4.0,0.7692494285733327,2.77,319209.0,27907.493767336273,0.007234848,200000,2.77,11.438110589981079
1608,3.0,0.7690462857161915,2.8,319446.0,35100.58964649504,0.016145464,200000,2.8,9.10087275505066
1609,3.0,0.7688440000019074,2.81,319682.0,35580.03166615634,0.016835086,200000,2.81,8.98487114906311
1610,2.0,0.7686665714304803,2.82,319889.0,40337.201032637764,0.004868839,200000,2.82,7.9303717613220215
1611,0.0,0.7685551428590527,2.82,320019.0,64293.06101618098,0.03981385,200000,2.82,4.97750449180603
1612,6.0,0.7682157142876269,2.85,320415.0,20809.36554454445,0.0064360993,200000,2.85,15.397634267807007
1613,4.0,0.7680040000019144,2.87,320662.0,33670.11636335361,0.0065564048,200000,2.87,9.523638010025024
1614,5.0,0.7677408571447737,2.9,320969.0,27103.660622232277,0.00923356,200000,2.9,11.842274904251099
1615,2.0,0.7675694285733465,2.88,321169.0,43000.449750063235,0.008935095,200000,2.88,7.468968391418457
1616,3.0,0.767370571430491,2.88,321401.0,36019.2163952111,0.01974601,200000,2.88,8.92304253578186
1617,2.0,0.7671914285733497,2.9,321610.0,41462.44767446167,0.013097006,200000,2.9,7.756657361984253
1618,3.0,0.7669951428590656,2.91,321839.0,37621.47474743702,0.034653816,200000,2.91,8.554661989212036
1619,1.0,0.7668640000019238,2.88,321992.0,53430.702416628046,0.0035117802,200000,2.88,6.026347875595093
1620,3.0,0.7666651428590683,2.9,322224.0,36431.66522789795,0.016454795,200000,2.9,8.844613552093506
1621,2.0,0.7664902857162126,2.9,322428.0,39436.95132131589,0.016764738,200000,2.9,8.17578411102295
1622,2.0,0.7663300000019282,2.91,322615.0,44721.769919284394,0.007096953,200000,2.91,7.213824510574341
1623,3.0,0.7661311428590727,2.9,322847.0,35816.04529777921,0.03092702,200000,2.9,9.01403260231018
1624,3.0,0.7659151428590745,2.88,323099.0,33294.49056591906,0.0033174113,200000,2.88,9.704278230667114
1625,4.0,0.7656580000019337,2.88,323399.0,28036.901202743655,0.0032293042,200000,2.88,11.534762620925903
1626,6.0,0.7653674285733647,2.91,323738.0,25197.94110466421,0.017587163,200000,2.91,12.847795724868774
1627,1.0,0.765224285716223,2.9,323905.0,48037.70063602333,0.009619435,200000,2.9,6.742724895477295
1628,3.0,0.7650271428590818,2.89,324135.0,36549.49250183605,0.0050163125,200000,2.89,8.868385791778564
1629,1.0,0.7648840000019401,2.88,324302.0,49639.76788598607,0.010620772,200000,2.88,6.533108711242676
1630,2.0,0.7647048571447987,2.87,324511.0,40807.16424417145,0.014231294,200000,2.87,7.9523046016693115
1631,3.0,0.7645034285733718,2.88,324746.0,36579.2603945135,0.01631233,200000,2.88,8.877872228622437
1632,5.0,0.7642197142876599,2.91,325077.0,26050.252166466755,0.007312656,200000,2.91,12.478842735290527
1633,2.0,0.7640225714305187,2.88,325307.0,36864.104135772344,0.028048022,200000,2.88,8.82449221611023
1634,1.0,0.7638691428590914,2.84,325486.0,44599.353347235316,0.01422001,200000,2.84,7.2979981899261475
1635,3.0,0.7636694285733787,2.83,325719.0,35461.04908189005,0.047003984,200000,2.83,9.185261249542236
1636,2.0,0.7634920000019516,2.83,325926.0,37402.56244659763,0.00334241,200000,2.83,8.714001893997192
1637,2.0,0.763318000001953,2.78,326129.0,41003.83394978685,0.006989079,200000,2.78,7.953622102737427
1638,1.0,0.763179142859097,2.76,326291.0,48577.06336660415,0.013093715,200000,2.76,6.716976642608643
1639,4.0,0.7629434285733847,2.79,326566.0,30771.788484593122,0.014062859,200000,2.79,10.612512826919556
1640,3.0,0.7627000000019581,2.78,326850.0,26828.609767786074,0.006026119,200000,2.78,12.182889938354492
1641,2.0,0.7625122857162454,2.78,327069.0,34585.1890442979,0.021865893,200000,2.78,9.456909418106079
1642,3.0,0.7622902857162472,2.81,327328.0,32479.500713115638,0.03315639,200000,2.81,10.077987432479858
1643,5.0,0.7620142857162495,2.85,327650.0,24349.772422926762,0.0074642748,200000,2.85,13.45597791671753
1644,2.0,0.7618248571448225,2.84,327871.0,38429.64661681975,0.0064466796,200000,2.84,8.531720399856567
1645,4.0,0.7615642857162532,2.86,328175.0,27640.353342676466,0.006802057,200000,2.86,11.873039245605469
1646,4.0,0.7613345714305408,2.88,328443.0,32129.41563030691,0.033084057,200000,2.88,10.222501516342163
1647,1.0,0.7611845714305421,2.86,328618.0,47461.595419386016,0.011349127,200000,2.86,6.923871755599976
1648,5.0,0.7608888571448302,2.89,328963.0,25659.773091471252,0.011383926,200000,2.89,12.820183515548706
1649,4.0,0.7606471428591179,2.9,329245.0,30551.644743189536,0.014735062,200000,2.9,10.776670217514038
1650,5.0,0.7603754285734059,2.91,329562.0,25730.983716741375,0.016405553,200000,2.91,12.807982921600342
1651,1.0,0.7602237142876929,2.92,329739.0,46610.0607000041,0.013088269,200000,2.92,7.074416875839233
1652,3.0,0.7600231428591231,2.89,329973.0,36070.437641164935,0.08250149,200000,2.89,9.148017644882202
1653,0.0,0.7599100000019812,2.83,330105.0,65145.38767922077,0.054191492,200000,2.83,5.067204475402832
1654,4.0,0.75970085714484,2.83,330349.0,35064.671273445216,0.02449242,200000,2.83,9.421134948730469
1655,2.0,0.7595251428591272,2.8,330554.0,42774.307290949364,0.04197103,200000,2.8,7.727863311767578
1656,4.0,0.7592851428591292,2.83,330834.0,30272.345832844017,0.016373616,200000,2.83,10.928588151931763
1657,4.0,0.7590537142877025,2.85,331104.0,30966.824869961154,0.0046147173,200000,2.85,10.692216634750366
1658,1.0,0.7589217142877036,2.83,331258.0,54993.21704271246,0.00951114,200000,2.83,6.023615598678589
1659,1.0,0.7587888571448476,2.79,331413.0,53969.48363708198,0.015656617,200000,2.79,6.140748023986816
1660,1.0,0.7586560000019915,2.78,331568.0,54796.71205902628,0.0056438115,200000,2.78,6.0508739948272705
1661,4.0,0.7583971428591365,2.79,331870.0,28391.860169212967,0.017353304,200000,2.79,11.688913583755493
1662,3.0,0.7582000000019953,2.78,332100.0,37001.71843437013,0.035622515,200000,2.78,8.975258827209473
1663,4.0,0.7579402857162831,2.8,332403.0,28238.61706354314,0.035607167,200000,2.8,11.771220922470093
1664,2.0,0.7577680000019988,2.82,332604.0,42220.2559328254,0.017307015,200000,2.82,7.8778300285339355
1665,4.0,0.7575237142877151,2.82,332889.0,29527.172254342593,0.035278067,200000,2.82,11.273988485336304
1666,2.0,0.757346285716288,2.82,333096.0,40401.38890384909,0.049797066,200000,2.82,8.244667053222656
1667,4.0,0.7571234285734327,2.81,333356.0,33018.12079425528,0.046543825,200000,2.81,10.096153020858765
1668,5.0,0.7568577142877206,2.86,333666.0,27941.526310269564,0.048610926,200000,2.86,11.941581010818481
1669,2.0,0.7566845714305792,2.86,333868.0,40978.06444079322,0.02816398,200000,2.86,8.147480964660645
1670,2.0,0.756513142859152,2.87,334068.0,43056.97032996512,0.007967246,200000,2.87,7.758743762969971
1671,4.0,0.7563005714305824,2.88,334316.0,32452.96112720978,0.045713857,200000,2.88,10.30155611038208
1672,3.0,0.7560871428591556,2.89,334565.0,35022.59457356521,0.008833506,200000,2.89,9.552833080291748
1673,3.0,0.7559045714305856,2.91,334778.0,25759.615854931402,0.026464377,200000,2.91,12.99623417854309
1674,1.0,0.7557682857163011,2.89,334937.0,54019.10507036323,0.007167252,200000,2.89,6.200343370437622
1675,2.0,0.7555934285734454,2.91,335141.0,37890.278957776056,0.033874713,200000,2.91,8.845039129257202
1676,6.0,0.7552840000020193,2.95,335502.0,23510.742486368228,0.035542943,200000,2.95,14.2701575756073
1677,2.0,0.7551065714305922,2.93,335709.0,41011.4717412814,0.018222803,200000,2.93,8.185734033584595
1678,2.0,0.7549377142877365,2.91,335906.0,40339.54702868419,0.022036428,200000,2.91,8.326965093612671
1679,3.0,0.7547560000020237,2.93,336118.0,41681.249639209025,0.004981097,200000,2.93,8.064009666442871
1680,4.0,0.7544997142877401,2.93,336417.0,29048.671859640974,0.01584442,200000,2.93,11.581149101257324
1681,4.0,0.7542682857163134,2.94,336687.0,32113.746277578557,0.010679653,200000,2.94,10.484201908111572
1682,3.0,0.7540557142877438,2.92,336935.0,33259.55062387671,0.04633151,200000,2.92,10.130473613739014
1683,4.0,0.7538217142877457,2.92,337208.0,31051.81321018104,0.01481735,200000,2.92,10.859526872634888
1684,2.0,0.7536451428591757,2.88,337414.0,42479.008676155936,0.005799303,200000,2.88,7.943076133728027
1685,2.0,0.7534677142877486,2.87,337621.0,41490.90695528929,0.033221625,200000,2.87,8.137228727340698
1686,5.0,0.7531840000020367,2.9,337952.0,24895.508044438306,0.021381669,200000,2.9,13.57481837272644
1687,6.0,0.7528480000020394,2.87,338344.0,21283.792777587212,0.025596827,200000,2.87,15.896790742874146
1688,3.0,0.7526328571448984,2.89,338595.0,34500.93144692886,0.031603154,200000,2.89,9.814082860946655
1689,2.0,0.7524580000020427,2.9,338799.0,42371.59594052353,0.034965683,200000,2.9,7.995898962020874
1690,2.0,0.752296000002044,2.91,338988.0,44594.950924150595,0.019071143,200000,2.91,7.601488351821899
1691,2.0,0.7521322857163311,2.92,339179.0,42614.28289516311,0.0132159125,200000,2.92,7.959279775619507
1692,1.0,0.7519771428591895,2.92,339360.0,45310.38855265839,0.02021365,200000,2.92,7.489673137664795
1693,3.0,0.7517560000020485,2.93,339618.0,33783.75864214852,0.036922578,200000,2.93,10.052700281143188
1694,1.0,0.7516051428591926,2.91,339794.0,49175.30685502442,0.008336175,200000,2.91,6.909850120544434
1695,5.0,0.7513077142877664,2.89,340141.0,24191.79523097733,0.047482215,200000,2.89,14.060180187225342
1696,1.0,0.7511748571449104,2.84,340296.0,49947.649246709225,0.009549902,200000,2.84,6.813053369522095
1697,3.0,0.7509622857163407,2.85,340544.0,31115.38844922032,0.0078845285,200000,2.85,10.944552421569824
1698,3.0,0.7507651428591995,2.82,340774.0,37963.5251259424,0.016796175,200000,2.82,8.97635293006897
1699,3.0,0.7505688571449154,2.81,341003.0,37243.589152403896,0.036468152,200000,2.81,9.156018733978271
1700,2.0,0.7503905714306311,2.82,341211.0,41473.39327251542,0.013469136,200000,2.82,8.227226495742798
1701,4.0,0.7501471428592046,2.86,341495.0,30441.853055931286,0.0052771904,200000,2.86,11.217943906784058
1702,1.0,0.7499877142877773,2.84,341681.0,45756.52183790191,0.015984636,200000,2.84,7.46737265586853
1703,4.0,0.7497468571449222,2.87,341962.0,30805.175692492354,0.01120927,200000,2.87,11.100796937942505
1704,4.0,0.7495222857163526,2.88,342224.0,32580.125694479546,0.02678556,200000,2.88,10.504072427749634
1705,3.0,0.7493020000020687,2.88,342481.0,34240.210791275815,0.014439654,200000,2.88,10.002304077148438
1706,2.0,0.7491280000020701,2.87,342684.0,41807.886980899486,0.013644548,200000,2.87,8.196635246276855
1707,3.0,0.7489137142877862,2.86,342934.0,35171.89744670173,0.007157102,200000,2.86,9.750227451324463
1708,3.0,0.7487045714306451,2.86,343178.0,34766.669494550166,0.012864368,200000,2.86,9.870890855789185
1709,1.0,0.7485700000020747,2.84,343335.0,51163.62227941369,0.002737432,200000,2.84,6.710529565811157
1710,2.0,0.7483985714306476,2.84,343535.0,41549.81320162644,0.015038845,200000,2.84,8.268027544021606
1711,7.0,0.7480591428592218,2.91,343931.0,22279.55810267125,0.013666224,200000,2.91,15.437065601348877
1712,2.0,0.7478825714306518,2.87,344137.0,42171.40774904461,0.025430042,200000,2.87,8.160434246063232
1713,2.0,0.7477025714306533,2.85,344347.0,41504.553558652464,0.011360709,200000,2.85,8.296607732772827
1714,5.0,0.7474360000020841,2.85,344658.0,28326.125151077686,0.004443804,200000,2.85,12.167495489120483
1715,2.0,0.747258571430657,2.85,344865.0,42775.179193441654,0.015937435,200000,2.85,8.06226897239685
1716,2.0,0.7470862857163727,2.84,345066.0,44094.27574417057,0.006839313,200000,2.84,7.825641632080078
1717,5.0,0.7468034285735179,2.87,345396.0,26536.095786368336,0.0066161593,200000,2.87,13.016082048416138
1718,2.0,0.7466328571449479,2.86,345595.0,43988.28558117697,0.0026301285,200000,2.86,7.856523513793945
1719,2.0,0.7464580000020922,2.87,345799.0,42638.09850182859,0.032388378,200000,2.87,8.11009430885315
1720,5.0,0.7461691428592374,2.89,346136.0,25797.499019826268,0.010436103,200000,2.89,13.41742467880249
1721,4.0,0.7459282857163823,2.91,346417.0,29875.620329741323,0.011631516,200000,2.91,11.595307350158691
1722,3.0,0.7457242857163839,2.92,346655.0,30597.73996297908,0.0066628787,200000,2.92,11.329431533813477
1723,3.0,0.7455074285735286,2.92,346908.0,32198.66857260154,0.006208457,200000,2.92,10.773985862731934
1724,3.0,0.745307714287816,2.92,347141.0,35417.34252929393,0.008806642,200000,2.92,9.801441192626953
1725,2.0,0.7451457142878173,2.9,347330.0,45560.163896892336,0.011902726,200000,2.9,7.62354588508606
1726,1.0,0.7450034285735327,2.85,347496.0,48949.88625634915,0.020535795,200000,2.85,7.099015474319458
1727,1.0,0.7448714285735338,2.85,347650.0,56581.96769695545,0.04355623,200000,2.85,6.14418363571167
1728,2.0,0.7447137142878208,2.84,347834.0,47348.063609491895,0.006366645,200000,2.84,7.3463194370269775
1729,2.0,0.7445491428592508,2.85,348026.0,44275.46384281938,0.034782484,200000,2.85,7.86047101020813
1730,4.0,0.7442825714306815,2.87,348337.0,28300.046994272958,0.011075512,200000,2.87,12.308707475662231
1731,0.0,0.7441737142878253,2.84,348464.0,64263.1080366613,0.008424453,200000,2.84,5.422457933425903
